StockCode,Description,TotalQuantity,AvgQuantity,StdQuantity,FirstSale,LastSale,DaysActive,DailyTurnover
90039B,Fire Polished Glass Bracelet Montan,6,6.0,,2011-05-12 16:50:00,2011-05-12 16:50:00,0,inf
90039C,Fire Polished Glass Bracelet Black,1,1.0,,2011-02-09 13:37:00,2011-02-09 13:37:00,0,inf
90039D,Fire Polished Glass Bracelet Green,14,7.0,7.07,2011-05-12 16:50:00,2011-08-01 17:37:00,81,0.17
90040A,Murano Style Glass Bracelet Red,6,3.0,0.0,2010-12-20 10:48:00,2011-03-07 12:26:00,77,0.08
90040B,Murano Style Glass Bracelet Black,4,2.0,1.41,2010-12-20 10:48:00,2011-03-04 10:58:00,74,0.05
90040C,Murano Style Glass Bracelet Gold,7,2.33,1.15,2011-03-07 12:26:00,2011-12-04 12:32:00,272,0.03
90041,Pearl And Cherry Quartz Braclet,2,2.0,,2011-05-25 11:14:00,2011-05-25 11:14:00,0,inf
90042A,Freshwater Pearl Bracelet Gold,3,1.5,0.71,2010-12-15 13:24:00,2011-04-13 16:58:00,119,0.03
90043,Copper And Brass Bag Charm,4,2.0,1.41,2011-07-07 16:59:00,2011-10-17 13:31:00,101,0.04
90046,White With Metal Bag Charm,3,3.0,,2011-07-07 16:59:00,2011-07-07 16:59:00,0,inf
90048,Green With Metal Bag Charm,3,3.0,,2011-07-07 16:59:00,2011-07-07 16:59:00,0,inf
90049,Ivory Gold Metal Bag Charm,5,1.67,1.15,2011-07-07 16:59:00,2011-11-23 13:39:00,138,0.04
90050,Cracked Glaze Necklace Ivory,6,3.0,0.0,2011-05-23 08:31:00,2011-11-09 11:10:00,170,0.04
90051,Cracked Glaze Necklace Red,6,2.0,1.0,2011-04-26 12:47:00,2011-10-09 15:24:00,166,0.04
90054,Cracked Glaze Earrings Red,1,1.0,,2011-10-09 15:24:00,2011-10-09 15:24:00,0,inf
90055,Cracked Glaze Earrings Brown,1,1.0,,2011-02-11 16:19:00,2011-02-11 16:19:00,0,inf
90057,Diamante Ring Assorted In Box.,1008,45.82,63.24,2010-12-13 15:44:00,2011-12-08 16:10:00,360,2.8
90058A,Crystal Stud Earrings Clear Display,324,46.29,17.57,2011-05-05 15:39:00,2011-11-14 12:07:00,192,1.69
90058B,Crystal Stud Earrings Assorted Col,612,40.8,12.67,2010-12-14 13:33:00,2011-12-01 14:30:00,352,1.74
90059A,Diamante Hair Grip Pack/2 Crystal,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90059B,Diamante Hair Grip Pack/2 Black Dia,9,3.0,2.65,2010-12-01 12:23:00,2011-11-07 11:41:00,340,0.03
90059C,Diamante Hair Grip Pack/2 Montana,8,2.67,2.89,2010-12-01 12:23:00,2011-11-07 11:41:00,340,0.02
90059D,Diamante Hair Grip Pack/2 Peridot,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90059E,Diamante Hair Grip Pack/2 Ruby,10,3.33,2.52,2010-12-01 12:23:00,2011-11-07 11:41:00,340,0.03
90059F,Diamante Hair Grip Pack/2 Lt Rose,9,3.0,2.65,2011-06-01 15:28:00,2011-11-07 11:41:00,158,0.06
90060B,Fire Polished Glass Neckl Gold,1,1.0,,2010-12-15 13:24:00,2010-12-15 13:24:00,0,inf
90060D,Fire Polished Glass Neckl Bronze,3,1.0,0.0,2010-12-06 12:47:00,2010-12-15 13:24:00,9,0.33
90062,Carnival Bracelet,20,3.33,3.01,2010-12-05 15:12:00,2011-04-10 16:01:00,126,0.16
90063A,White Vint Art Deco Crystal Necklac,11,1.57,0.53,2011-02-11 16:20:00,2011-11-03 11:29:00,264,0.04
90063B,Black Vint Art Dec Crystal Necklace,8,1.6,0.55,2011-02-11 16:20:00,2011-11-03 11:29:00,264,0.03
90064A,White Vintage Crystal Earrings,7,2.33,1.53,2011-02-11 16:20:00,2011-05-11 14:42:00,88,0.08
90064B,Black Vintage  Crystal Earrings,11,1.83,1.17,2011-02-11 16:19:00,2011-10-09 15:24:00,239,0.05
90065A,White Vintage Crystal Bracelet,8,2.0,0.82,2011-02-20 14:31:00,2011-06-26 13:45:00,125,0.06
90065B,Black Vint Art Dec Crystal Bracelet,1,1.0,,2011-11-09 15:07:00,2011-11-09 15:07:00,0,inf
90067A,Pink Vintage Victorian Earrings,10,3.33,2.52,2010-12-12 11:06:00,2011-11-15 10:56:00,337,0.03
90069,Ruby Glass Cluster Necklace,2,2.0,,2011-11-03 11:29:00,2011-11-03 11:29:00,0,inf
90070,Ruby Glass Cluster Bracelet,8,2.67,0.58,2011-02-09 15:33:00,2011-11-08 17:09:00,272,0.03
90071,Ruby Glass Cluster Earrings,1,1.0,,2011-10-09 15:24:00,2011-10-09 15:24:00,0,inf
90072,Ruby Drop Chandelier Earrings,10,3.33,2.31,2011-01-23 13:31:00,2011-09-23 14:49:00,243,0.04
90073,Vintage Enamel & Crystal Earrings,13,3.25,1.89,2011-01-23 13:31:00,2011-12-07 16:56:00,318,0.04
90074,Black Diamond Cluster Necklace,2,2.0,,2011-09-29 09:19:00,2011-09-29 09:19:00,0,inf
90076,Montana Diamond Cluster Earrings,6,6.0,,2011-05-08 11:37:00,2011-05-08 11:37:00,0,inf
90078,Pink/White Glass Demi Choker,2,2.0,,2010-12-13 14:16:00,2010-12-13 14:16:00,0,inf
90079,Vintage Enamel & Crystal Necklace,5,2.5,2.12,2011-06-13 14:16:00,2011-10-09 15:24:00,118,0.04
90081A,Lily Brooch Amethyst Colour,15,1.88,0.83,2010-12-02 13:49:00,2011-12-07 16:56:00,370,0.04
90081C,Lily Brooch Olive Colour,11,1.83,0.98,2010-12-10 11:31:00,2011-12-07 16:56:00,362,0.03
90082A,Diamante Bow Brooch Green Colour,21,2.1,1.45,2010-12-02 13:49:00,2011-12-07 16:56:00,370,0.06
90082B,Diamante Bow Brooch Red Colour,27,2.25,2.18,2010-12-02 13:49:00,2011-12-07 16:56:00,370,0.07
90082D,Diamante Bow Brooch Black Colour,8,1.6,1.34,2010-12-02 13:49:00,2011-11-27 15:18:00,360,0.02
90083,Crystal Czech Cross Phone Charm,19,4.75,4.99,2011-11-14 15:27:00,2011-12-06 11:58:00,21,0.9
90084,Pink Crystal Guitar Phone Charm,1,1.0,,2011-03-06 11:39:00,2011-03-06 11:39:00,0,inf
90085,Crystal Stiletto Phone Charm,24,12.0,0.0,2011-05-22 10:21:00,2011-12-02 16:14:00,194,0.12
90086,Crystal Frog Phone Charm,85,7.73,14.0,2010-12-05 12:53:00,2011-12-08 16:58:00,368,0.23
90087,Crystal Sea Horse Phone Charm,90,11.25,16.99,2011-09-21 14:40:00,2011-12-08 16:58:00,78,1.15
90089,Pink Crystal Skull Phone Charm,25,8.33,6.35,2011-12-06 11:58:00,2011-12-08 15:31:00,2,12.5
90093,Clear Crystal Star Phone Charm,47,7.83,8.04,2011-05-22 10:21:00,2011-12-06 17:18:00,198,0.24
90094,Necklace+Bracelet Set Fruit Salad,13,1.08,0.29,2010-12-03 11:19:00,2011-12-05 17:36:00,367,0.04
90096,Necklace+Bracelet Set Blue Blossom,8,2.67,2.08,2011-02-24 11:54:00,2011-11-13 16:18:00,262,0.03
90098,Necklace+Bracelet Pink Butterfly,28,3.11,4.08,2011-02-03 13:58:00,2011-11-25 11:20:00,294,0.1
90099,Necklace+Bracelet Set Blue Hibiscus,20,1.54,0.97,2011-03-30 11:18:00,2011-12-06 12:02:00,251,0.08
90100,Necklace+Bracelet Set Pink Daisy,1,1.0,,2011-02-24 11:54:00,2011-02-24 11:54:00,0,inf
90101,White Frangipani Necklace,15,3.75,2.63,2011-07-18 10:29:00,2011-11-10 16:38:00,115,0.13
90102,White Frangipani Hair Clip,10,10.0,,2011-06-07 12:47:00,2011-06-07 12:47:00,0,inf
90103,Purple Frangipani Necklace,8,4.0,2.83,2011-07-18 10:29:00,2011-11-23 11:22:00,128,0.06
90104,Purple Frangipani Hairclip,1,1.0,,2010-12-21 16:08:00,2010-12-21 16:08:00,0,inf
90108,Blue Blossom Hair Clip,64,10.67,8.19,2010-12-19 14:41:00,2011-09-23 14:49:00,278,0.23
90114,Summer Daisies Bag Charm,66,6.0,12.08,2010-12-17 17:23:00,2011-12-05 17:36:00,353,0.19
90116,Fruit Salad Bag Charm,16,5.33,5.77,2011-06-09 15:27:00,2011-12-02 16:14:00,176,0.09
90118,Pink Daisy Bag Charm,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90119,Metalic Leaves Bag Charms,60,3.75,2.93,2011-09-09 15:17:00,2011-12-05 17:17:00,87,0.69
90120B,Blue Murano Twist Bracelet,20,4.0,3.67,2011-02-09 13:37:00,2011-11-17 14:24:00,281,0.07
90120C,Green Murano Twist Bracelet,31,4.43,2.7,2010-12-20 10:48:00,2011-11-17 14:24:00,332,0.09
90120D,White Murano Twist Bracelet,2,1.0,0.0,2010-12-13 10:58:00,2011-02-09 13:37:00,58,0.03
90122A,Pink Crystal+Glass Bracelet,8,2.67,2.89,2011-01-09 12:01:00,2011-05-11 14:42:00,122,0.07
90122B,Jade Crystal+Glass Bracelet,1,1.0,,2011-02-09 13:37:00,2011-02-09 13:37:00,0,inf
90122C,Turquoise Crystal+Glass Bracelet,17,3.4,2.3,2011-01-09 12:01:00,2011-10-09 10:29:00,272,0.06
90123A,Pink Heart Of Glass Bracelet,14,1.75,0.89,2011-01-27 15:36:00,2011-08-01 17:37:00,186,0.08
90123B,Turquoise Heart Of Glass Bracelet,8,2.0,0.82,2011-01-09 12:01:00,2011-08-01 17:37:00,204,0.04
90123C,Green Heart Of Glass Bracelet,13,2.6,1.14,2011-01-09 12:01:00,2011-08-01 17:37:00,204,0.06
90123D,White Heart Of Glass Bracelet,3,1.5,0.71,2011-01-27 15:36:00,2011-04-10 16:01:00,73,0.04
90124A,Pink Murano Twist Necklace,6,1.5,0.58,2011-03-28 14:33:00,2011-10-30 12:18:00,215,0.03
90124B,Blue Murano Twist Necklace,4,1.33,0.58,2011-03-04 10:58:00,2011-05-25 11:14:00,82,0.05
90124C,Green Murano Twist Necklace,7,1.75,0.96,2011-03-28 14:33:00,2011-10-23 15:29:00,209,0.03
90125A,Pink Bertie Glass Bead Bag Charm,109,18.17,16.33,2010-12-14 12:59:00,2011-05-26 14:09:00,163,0.67
90125B,Aqua Bertie Glass Bead Bag Charm,19,6.33,5.51,2011-01-14 14:02:00,2011-12-02 16:14:00,322,0.06
90125C,Turquoise Bertie Glass Bead Charm,73,24.33,23.5,2011-01-25 10:56:00,2011-05-26 14:09:00,121,0.6
90125D,Purple Bertie Glass Bead Bag Charm,74,14.8,19.36,2010-12-13 15:20:00,2011-05-26 14:09:00,163,0.45
90125E,Amber Bertie Glass Bead Bag Charm,1,1.0,,2011-05-26 14:09:00,2011-05-26 14:09:00,0,inf
90128B,Blue Leaves And Beads Phone Charm,1,1.0,,2010-12-03 14:54:00,2010-12-03 14:54:00,0,inf
90129A,Pink Glass Tassle Bag Charm,7,2.33,1.15,2010-12-13 10:58:00,2011-06-26 13:45:00,195,0.04
90129B,Turquoise Glass Tassle Bag Charm,21,3.5,2.51,2010-12-15 10:57:00,2011-12-07 13:38:00,357,0.06
90129C,Green Glass Tassle Bag Charm,17,2.83,1.72,2010-12-15 10:57:00,2011-12-07 13:38:00,357,0.05
90129D,Amber Glass Tassle Bag Charm,8,4.0,2.83,2011-10-05 11:57:00,2011-10-19 15:08:00,14,0.57
90129E,Purple Glass Tassle Bag Charm,6,6.0,,2011-10-05 11:57:00,2011-10-05 11:57:00,0,inf
90129F,Red Glass Tassle Bag Charm,16,3.2,3.35,2010-12-01 11:45:00,2011-12-07 13:38:00,371,0.04
90130A,White Stone/Crystal Earrings,1,1.0,,2011-11-24 14:40:00,2011-11-24 14:40:00,0,inf
90130B,Turq Stone/Crystal Earrings,9,3.0,2.65,2011-05-08 16:13:00,2011-11-29 11:05:00,204,0.04
90131,Pink/Amethyst/Gold Necklace,4,4.0,,2011-03-23 12:15:00,2011-03-23 12:15:00,0,inf
90133,Teal/Fuschia Col Bead Necklace,9,3.0,2.0,2010-12-15 13:24:00,2011-11-17 14:24:00,337,0.03
90135,Orange/Wht/Fuschia Stones Necklace,6,6.0,,2011-04-26 12:47:00,2011-04-26 12:47:00,0,inf
90136,Pale Pink/Amethyst Stone Necklace,3,1.5,0.71,2010-12-15 13:24:00,2011-04-26 12:47:00,131,0.02
90138,White/Pink Mini Crystals Necklace,4,4.0,,2011-04-26 12:47:00,2011-04-26 12:47:00,0,inf
90141A,Green Pendant Triple Shell Necklace,4,2.0,1.41,2011-03-04 10:58:00,2011-07-18 10:29:00,135,0.03
90141B,Ivory Pendant Triple Shell Necklace,6,3.0,0.0,2011-05-23 08:31:00,2011-07-18 10:29:00,56,0.11
90141C,Turq Pendant Triple Shell Necklace,4,2.0,1.41,2011-03-04 10:58:00,2011-07-18 10:29:00,135,0.03
90141D,Rose Pendant Triple Shell Necklace,3,3.0,,2011-07-18 10:29:00,2011-07-18 10:29:00,0,inf
90141E,Orange Pendant Triple Shell Necklac,3,3.0,,2011-07-18 10:29:00,2011-07-18 10:29:00,0,inf
90142D,Mop Pendant Shell Necklace,9,3.0,1.0,2011-04-10 16:01:00,2011-10-23 15:29:00,195,0.05
90143,Silver Bracelet W Pastel Flower,19,2.38,1.41,2011-02-20 14:31:00,2011-09-25 16:05:00,217,0.09
90144,Silver Drop Earrings With Flower,7,2.33,1.53,2011-05-22 14:44:00,2011-06-02 19:50:00,11,0.64
90145,Silver Hoop Earrings With Flower,21,1.91,0.83,2010-12-16 12:42:00,2011-11-29 10:57:00,347,0.06
90146,Fine Silver Necklace W Pastel Flowe,13,4.33,4.04,2010-12-15 10:57:00,2011-10-26 12:28:00,315,0.04
90147,Chunky Silver Necklace Pastel Flowe,21,1.75,0.75,2010-12-13 14:16:00,2011-11-27 15:18:00,349,0.06
90148,Long Silver Necklace Pastel Flower,8,1.33,0.52,2011-01-27 15:36:00,2011-09-25 16:05:00,241,0.03
90149,Silver Flowr Pink Shell Necklace,52,17.33,26.58,2011-05-22 14:44:00,2011-09-30 13:09:00,130,0.4
90151,Silver/Natural Shell Necklace,8,2.0,1.41,2010-12-03 14:54:00,2011-11-27 15:18:00,359,0.02
90152A,Silver/Nat Shell Necklace W Pendant,3,1.0,0.0,2011-02-14 15:23:00,2011-09-30 12:19:00,227,0.01
90152B,Blue/Green Shell Necklace W Pendant,1,1.0,,2010-12-03 14:54:00,2010-12-03 14:54:00,0,inf
90152C,Blue/Nat Shell Necklace W Pendant,1,1.0,,2011-02-14 15:23:00,2011-02-14 15:23:00,0,inf
90154,Lazer Cut Necklace W Pastel Beads,57,11.4,22.7,2010-12-17 17:23:00,2011-11-18 13:25:00,335,0.17
90155,Resin Necklace W Pastel Beads,6,1.5,0.58,2011-01-09 12:01:00,2011-11-23 14:05:00,318,0.02
90156,Resin Bracelet W Pastel Beads,3,1.5,0.71,2011-01-09 12:01:00,2011-09-04 14:50:00,238,0.01
90157,Riviera Necklace,7,3.5,2.12,2011-04-26 12:47:00,2011-11-17 14:24:00,205,0.03
90158,St Tropez Necklace,14,2.33,1.51,2011-04-26 12:47:00,2011-11-17 14:24:00,205,0.07
90159,Cote D'Azure Necklace,3,1.5,0.71,2011-04-26 12:47:00,2011-11-09 15:07:00,197,0.02
90160A,Purple Boudicca Large Bracelet,31,2.82,2.36,2010-12-12 16:14:00,2011-10-09 15:24:00,300,0.1
90160B,Red Boudicca Large Bracelet,21,2.62,2.62,2010-12-12 16:14:00,2011-11-09 15:07:00,331,0.06
90160C,Turq+Red Boudicca Large Bracelet,41,2.56,2.5,2010-12-12 16:14:00,2011-11-17 14:24:00,339,0.12
90160D,Pink Boudicca Large Bracelet,32,3.56,3.47,2010-12-12 16:14:00,2011-11-17 14:24:00,339,0.09
90161A,Ant Copper Red Boudicca Bracelet,9,1.5,0.84,2010-12-17 17:17:00,2011-12-07 16:56:00,354,0.03
90161B,Ant Copper Turq Boudicca Bracelet,45,3.75,2.67,2010-12-12 16:14:00,2011-12-07 16:56:00,360,0.12
90161C,Ant Copper Lime Boudicca Bracelet,45,3.0,2.65,2010-12-15 10:57:00,2011-12-07 16:56:00,357,0.13
90161D,Ant Copper Pink Boudicca Bracelet,31,3.44,2.19,2010-12-15 10:57:00,2011-12-07 16:56:00,357,0.09
90162A,Ant Silver Turquoise Boudicca Ring,6,6.0,,2011-11-07 11:57:00,2011-11-07 11:57:00,0,inf
90162B,Ant Silver Lime Green Boudicca Ring,27,2.7,2.0,2010-12-05 11:03:00,2011-11-09 11:10:00,339,0.08
90162C,Ant Silver Fuschia Boudicca Ring,14,2.0,0.82,2010-12-13 14:16:00,2011-10-30 16:17:00,321,0.04
90162D,Ant Silver Purple Boudicca Ring,10,2.0,1.0,2010-12-05 11:03:00,2011-10-30 16:17:00,329,0.03
90163A,Pink Rosebud & Pearl Necklace,4,2.0,0.0,2011-04-26 12:47:00,2011-11-08 17:09:00,196,0.02
90163B,White Rosebud & Pearl Necklace,2,2.0,,2011-04-26 12:47:00,2011-04-26 12:47:00,0,inf
90164A,Pink Rosebud Pearl Bracelet,19,3.17,2.23,2011-03-28 14:33:00,2011-12-02 16:14:00,249,0.08
90164B,White  Rosebud Pearl Bracelet,28,4.0,2.52,2011-04-26 12:47:00,2011-11-30 14:33:00,218,0.13
90165B,White Rosebud  Pearl Earrings,1,1.0,,2010-12-23 15:16:00,2010-12-23 15:16:00,0,inf
90166,Pink & White Rosebud Ring,14,1.75,0.89,2011-03-03 18:16:00,2011-11-14 15:27:00,255,0.05
90167,Beaded Love Heart Jewellery Set,10,10.0,,2010-12-05 11:10:00,2010-12-05 11:10:00,0,inf
90168,2 Daisies Hair Comb,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90169,Daisy Hair Comb,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90170,Daisy Hair Band,46,7.67,5.01,2010-12-17 17:23:00,2011-11-07 11:41:00,324,0.14
90173,Pair Butterfly Hair Clips,16,5.33,2.31,2010-12-08 13:51:00,2011-05-19 12:24:00,161,0.1
90174,Butterfly Hair Band,16,4.0,2.45,2011-02-09 13:37:00,2011-09-23 14:49:00,226,0.07
90175A,White Glass Chunky Charm Bracelet,9,1.12,0.35,2010-12-05 10:54:00,2011-06-05 11:14:00,182,0.05
90175C,Blue Glass Chunky Charm Bracelet,9,1.5,0.55,2010-12-02 13:32:00,2011-11-17 17:08:00,350,0.03
90175D,Tigris Eye Chunky Charm Bracelet,3,1.5,0.71,2010-12-07 16:20:00,2011-04-10 16:01:00,123,0.02
90176A,Classic Diamante Necklace Jet,2,2.0,,2011-11-03 11:29:00,2011-11-03 11:29:00,0,inf
90176B,Diamante Necklace Black,2,2.0,,2011-11-03 11:29:00,2011-11-03 11:29:00,0,inf
90176C,Diamante Necklace,2,2.0,,2011-08-22 14:13:00,2011-08-22 14:13:00,0,inf
90176D,Diamante Necklace Purple,7,1.75,0.5,2011-06-26 13:45:00,2011-11-03 11:29:00,129,0.05
90176E,Diamante Necklace Green,3,1.5,0.71,2011-08-22 14:13:00,2011-10-09 15:24:00,48,0.06
90177A,Classic Diamante Earrings Jet,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90177B,Drop Diamante Earrings Black Diamon,7,3.5,3.54,2010-12-17 17:17:00,2011-06-13 14:16:00,177,0.04
90177C,Drop Diamante Earrings Crystal,13,4.33,2.89,2010-12-02 13:49:00,2011-09-23 14:49:00,295,0.04
90177D,Drop Diamante Earrings Purple,17,2.83,2.48,2010-12-17 17:17:00,2011-10-09 15:24:00,295,0.06
90177E,Drop Diamante Earrings Green,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90178A,Amber Chunky Glass+Bead Necklace,6,1.0,0.0,2010-12-02 13:32:00,2011-10-20 15:57:00,322,0.02
90178B,Purple Chunky Glass+Bead Necklace,1,1.0,,2010-12-17 17:23:00,2010-12-17 17:23:00,0,inf
90179A,Amber Fine Bead Necklace W Tassel,3,1.5,0.71,2010-12-15 13:24:00,2011-11-03 11:29:00,322,0.01
90179C,Black Fine Bead Necklace W Tassel,1,1.0,,2010-12-06 12:47:00,2010-12-06 12:47:00,0,inf
90180A,Black+White Necklace W Tassel,13,2.6,2.3,2010-12-02 13:32:00,2011-10-23 15:29:00,325,0.04
90180B,Purple Amethyst Necklace W Tassel,3,1.0,0.0,2011-02-14 15:23:00,2011-12-04 12:29:00,292,0.01
90181A,Amber Glass/Shell/Pearl Necklace,1,1.0,,2011-11-03 11:29:00,2011-11-03 11:29:00,0,inf
90182C,Black 3 Bead Drop Earrings,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90183A,Amber Drop Earrings W Long Beads,20,4.0,2.74,2011-09-01 12:17:00,2011-12-07 16:56:00,97,0.21
90183C,Black Drop Earrings W Long Beads,1,1.0,,2011-03-04 10:58:00,2011-03-04 10:58:00,0,inf
90184A,Amber Chunky Bead Bracelet W Strap,8,2.0,2.0,2010-12-08 13:14:00,2011-11-10 14:28:00,337,0.02
90184B,Amethyst Chunky Bead Bracelet W Str,21,1.91,1.38,2010-12-08 13:14:00,2011-12-02 16:14:00,359,0.06
90184C,Black Chunky Bead Bracelet W Strap,11,1.57,1.13,2011-01-09 12:01:00,2011-11-10 14:28:00,305,0.04
90185A,Amber Diamante Expandable Ring,22,4.4,2.3,2010-12-15 10:57:00,2011-09-23 14:49:00,282,0.08
90185B,Amethyst Diamante Expandable Ring,13,4.33,2.89,2010-12-02 13:49:00,2011-09-23 14:49:00,295,0.04
90185C,Black Diamante Expandable Ring,21,4.2,2.49,2010-12-01 12:23:00,2011-09-23 14:49:00,296,0.07
90185D,Crystal Diamante Expandable Ring,32,4.0,2.2,2010-12-05 10:54:00,2011-04-27 12:35:00,143,0.22
90186A,Amethyst Hoop Earring Floral Leaf,5,1.25,0.5,2010-12-02 13:49:00,2011-08-05 16:19:00,246,0.02
90186B,Crystal Hoop Earring Floral Leaf,12,2.0,2.0,2010-12-12 11:06:00,2011-11-29 11:05:00,351,0.03
90187B,Green Drop Earrings W Bead Cluster,4,4.0,,2011-06-13 14:16:00,2011-06-13 14:16:00,0,inf
90188,Drop Earrings W Flower & Leaf,3,1.0,0.0,2011-10-09 15:24:00,2011-11-18 13:25:00,39,0.08
90189A,Silver 2 Strand Necklace-Leaf Charm,2,1.0,0.0,2011-10-09 15:24:00,2011-11-18 13:25:00,39,0.05
90190A,Silver/Crystal Drop Earrings W Leaf,6,6.0,,2011-06-13 14:16:00,2011-06-13 14:16:00,0,inf
90190B,Gold/Amber Drop Earrings W Leaf,6,6.0,,2011-06-13 14:16:00,2011-06-13 14:16:00,0,inf
90190C,Silver/Amethyst Drop Earrings Leaf,5,1.25,0.5,2010-12-12 11:06:00,2011-11-29 11:05:00,351,0.01
90191,Silver Lariat 40Cm,22,3.14,2.41,2011-02-20 14:31:00,2011-11-03 11:29:00,255,0.09
90192,Jade Drop Earrings W Filigree,23,2.88,1.25,2011-02-14 15:23:00,2011-12-07 16:56:00,296,0.08
90194,Silver Lariat Black Stone Earrings,12,2.0,0.89,2010-12-16 12:42:00,2011-10-19 15:08:00,307,0.04
90195A,Purple Gemstone Bracelet,16,2.29,1.98,2010-12-02 13:49:00,2011-12-06 11:28:00,368,0.04
90195B,Black Gemstone Bracelet,3,1.0,0.0,2010-12-02 13:49:00,2011-11-09 15:07:00,342,0.01
90196A,Purple Gemstone Necklace 45Cm,8,1.6,1.34,2010-12-02 13:49:00,2011-11-29 10:57:00,361,0.02
90196B,Black Gemstone Necklace 45Cm,4,1.0,0.0,2010-12-03 14:54:00,2011-11-09 15:07:00,341,0.01
90197B,Black Glass Bracelet W Heart Charms,3,3.0,,2011-01-25 09:01:00,2011-01-25 09:01:00,0,inf
90198A,Vintage Rose Bead Bracelet Raspberr,34,3.4,2.76,2010-12-17 17:17:00,2011-11-17 14:24:00,334,0.1
90198B,Vintage Rose Bead Bracelet Black,30,2.73,2.65,2010-12-03 14:54:00,2011-12-04 12:32:00,365,0.08
90199A,5 Strand Glass Necklace Black,8,2.67,1.15,2010-12-02 13:49:00,2011-11-03 11:29:00,335,0.02
90199B,5 Strand Glass Necklace Amethyst,2,2.0,,2011-11-03 11:29:00,2011-11-03 11:29:00,0,inf
90199C,5 Strand Glass Necklace Crystal,17,1.7,0.67,2010-12-01 11:45:00,2011-11-08 17:09:00,342,0.05
90199D,5 Strand Glass Necklace Amber,2,1.0,0.0,2010-12-17 17:23:00,2011-10-09 15:24:00,295,0.01
90200A,Purple Sweetheart Bracelet,41,2.56,2.71,2010-12-01 12:23:00,2011-12-07 16:56:00,371,0.11
90200B,Black Sweetheart Bracelet,67,2.79,1.72,2010-12-01 12:23:00,2011-12-07 16:56:00,371,0.18
90200C,Blue Sweetheart Bracelet,20,2.86,2.27,2010-12-01 12:23:00,2011-02-09 13:37:00,70,0.29
90200D,Pink Sweetheart Bracelet,99,3.96,4.86,2010-12-01 12:23:00,2011-12-07 16:56:00,371,0.27
90200E,Green Sweetheart Bracelet,76,4.22,5.25,2010-12-05 15:12:00,2011-12-07 16:56:00,367,0.21
90201A,Purple Enamel Flower Ring,47,4.27,5.04,2011-04-27 13:31:00,2011-10-20 15:57:00,176,0.27
90201B,Black Enamel Flower Ring,64,6.4,4.43,2011-03-16 08:29:00,2011-12-04 13:45:00,263,0.24
90201C,Red Enamel Flower Ring,52,4.33,3.31,2011-04-27 13:31:00,2011-10-05 15:18:00,161,0.32
90201D,Green Enamel Flower Ring,46,5.11,5.25,2011-04-27 13:31:00,2011-10-05 15:18:00,161,0.29
90202A,Purple Enamel Flower Hair Tie,6,6.0,,2011-09-23 14:49:00,2011-09-23 14:49:00,0,inf
90202B,White Enamel Flower Hair Tie,7,3.5,3.54,2011-02-09 13:37:00,2011-09-23 14:49:00,226,0.03
90202C,Green Enamel Flower Hair Tie,7,3.5,3.54,2011-02-09 13:37:00,2011-09-23 14:49:00,226,0.03
90202D,Pink Enamel Flower Hair Tie,12,6.0,0.0,2011-05-19 12:24:00,2011-09-23 14:49:00,127,0.09
90204,Pair Of Enamel Butterfly Hairclip,17,2.12,1.55,2010-12-02 13:49:00,2011-11-09 15:07:00,342,0.05
90205A,Large Mint Diamante Hairslide,16,2.67,1.51,2011-07-07 17:47:00,2011-11-02 15:56:00,117,0.14
90205C,Large Crystal Diamante Hairslide,6,2.0,1.73,2011-07-07 17:47:00,2011-09-23 14:49:00,77,0.08
90206A,Gold Diamante Star Brooch,6,2.0,1.0,2011-06-02 19:50:00,2011-11-27 15:18:00,177,0.03
90206C,Crystal Diamante Star Brooch,13,1.62,0.92,2011-06-02 19:50:00,2011-11-29 11:05:00,179,0.07
90208,Pair Of Pink Flower Cluster Slide,10,2.5,2.38,2011-06-01 15:28:00,2011-11-07 11:41:00,158,0.06
90209A,Purple Enamel+Glass Hair Comb,84,21.0,19.77,2011-08-05 16:19:00,2011-11-04 11:43:00,90,0.93
90209B,Green Enamel+Glass Hair Comb,105,8.08,15.31,2011-02-22 12:24:00,2011-10-02 10:58:00,221,0.48
90209C,Pink Enamel+Glass Hair Comb,231,19.25,37.76,2010-12-16 08:41:00,2011-10-02 10:58:00,290,0.8
90210A,Grey Acrylic Faceted Bangle,26,8.67,5.77,2010-12-13 15:42:00,2011-01-13 15:11:00,30,0.87
90210B,Clear Acrylic Faceted Bangle,40,6.67,4.8,2010-12-01 11:45:00,2011-12-08 16:10:00,372,0.11
90210C,Red   Acrylic Faceted Bangle,94,18.8,23.35,2010-12-13 15:44:00,2011-12-08 16:10:00,360,0.26
90210D,Purple Acrylic Faceted Bangle,104,20.8,21.94,2010-12-13 15:44:00,2011-11-10 13:44:00,331,0.31
